epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss,synthetic_filled_row,synthetic_fill_policy
1,1.9051301100037317,29.11777777777778,1.859577715396881,39.16,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
2,1.3994034190069546,48.38,1.553776502609253,43.74,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
3,1.0960257483476945,60.29111111111112,1.2727436304092408,60.0,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
4,0.9070638678967952,67.70666666666666,0.901710158586502,68.26,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
5,0.7791879055174914,72.83777777777777,0.8273728549480438,71.3,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
6,0.6881726340136745,75.98,0.7025780022144318,76.18,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
7,0.6156459032473239,78.61555555555556,0.7470243990421295,75.1,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
8,0.5596512664448131,80.91111111111111,0.664774888753891,77.54,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
9,0.5133542194962502,82.24888888888889,0.6257069051265717,78.88,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
10,0.47837429409,83.32444444444444,0.6419808983802795,78.24,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
11,0.4423139418729327,84.63333333333334,0.7770718812942505,76.56,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
12,0.4131641674109481,85.86222222222223,0.4854114234447479,83.4,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
13,0.3863818977366794,86.83777777777777,0.7446265339851379,79.78,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
14,0.3630217080935836,87.56888888888889,0.6594943046569824,79.98,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
15,0.3449925615198232,88.29555555555555,0.5288978725671768,84.32,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
16,0.3263851542195136,88.92,0.6121733486652374,81.26,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
17,0.3046030458062887,89.65777777777778,0.44306261241436,85.6,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
18,0.2933598886328665,89.94888888888889,0.5920353651046752,83.16,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
19,0.2755844587121497,90.50888888888888,0.5159973651170731,84.12,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
20,0.2636216758665713,91.04444444444444,0.589469027519226,83.84,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
21,0.2543589848686348,91.41777777777776,0.4065028697252273,86.82,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
22,0.2413347803733565,91.58222222222224,0.5407749384641647,83.64,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
23,0.2306251680393788,92.13111111111112,0.6476078450679779,84.6,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
24,0.2215487564151937,92.47333333333331,0.423353323340416,86.94,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
25,0.2131120943972333,92.75555555555556,0.519184073805809,85.54,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
26,0.1998963766223327,93.19111111111113,0.5093198001384736,85.34,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
27,0.1931956801140173,93.41111111111113,0.5339290261268616,86.6,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
28,0.1888776771216229,93.68444444444444,0.444538888335228,87.16,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
29,0.1799903773194686,93.89333333333332,0.4959692537784576,86.62,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
30,0.1759688021107153,94.07111111111112,0.4868607223033905,86.18,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
31,0.1679809148931368,94.33333333333331,0.5553531616926193,86.22,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
32,0.1653463626703755,94.46666666666668,0.546798849105835,86.62,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
33,0.1607661435634575,94.6,0.5345900595188141,88.22,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
34,0.1538585912944241,94.85777777777778,0.4758550971746444,87.86,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
35,0.1511316729540174,94.93111111111112,0.394452765583992,88.46,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
36,0.1510779256720773,94.99555555555555,0.5849455654621124,86.54,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
37,0.1452151485295458,95.16666666666669,0.7216095685958862,85.5,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
38,0.1380211710718206,95.33111111111111,0.4763621389865875,87.74,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
39,0.1344781621697951,95.56444444444443,0.60913844704628,87.52,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
40,0.1356106360485269,95.56222222222222,0.5355692625045776,86.84,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
41,0.1309936521786519,95.78444444444445,0.6156129837036133,87.76,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
42,0.125480591552332,95.89555555555556,0.909118276834488,85.52,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
43,0.1250330125489695,95.97333333333331,0.502483281493187,87.92,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
44,0.1245737217409028,95.9,0.6773198843002319,88.22,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
45,0.120494317475029,96.06444444444443,0.5667202025651932,88.52,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
46,0.1153910036241127,96.24222222222222,0.5540201783180236,88.88,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
47,0.1116393218451941,96.41555555555556,0.5243278861045837,88.06,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
48,0.1156954292038625,96.35111111111112,0.5340788066387177,89.06,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
49,0.1112053321505134,96.45777777777778,0.6233063220977784,87.58,False,128,128,88.36,0.7042467534542084,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
50,0.1088170549112626,96.46888888888888,1.3717160940170288,84.84,False,128,128,88.36,0.7042467534542084,0,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
