epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss,synthetic_filled_row,synthetic_fill_policy
1,1.4927589304067872,44.47555555555556,1.1682350516319275,58.38,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
2,1.0139389563013206,63.44444444444444,1.078807955980301,62.86,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
3,0.8043638295070692,71.64666666666666,0.7877312242984772,72.4,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
4,0.6700307022441517,76.5911111111111,0.7368909299373627,74.68,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
5,0.5801646557043899,79.79555555555555,0.8689391076564789,71.8,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
6,0.5105883541770957,82.31333333333333,0.5871845781803131,80.2,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
7,0.4601019072261723,83.93777777777778,0.4988753765821457,82.48,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
8,0.40986406667666,85.78,0.5288538306951522,82.36,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
9,0.3740261657671495,87.18,0.5298758268356323,82.44,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
10,0.3465651178055189,87.98444444444445,0.4715169668197632,83.92,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
11,0.3148003961382942,89.00666666666666,0.4827236205339432,83.84,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
12,0.2912115386941216,89.86444444444444,0.6226128995418548,80.32,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
13,0.2692231213335286,90.47555555555556,0.4347014546394348,85.48,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
14,0.2478091871704567,91.3711111111111,0.4272971332073211,85.66,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
15,0.2320955171334472,91.86,0.4278580695390701,86.06,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
16,0.2166723296554251,92.45333333333332,0.3930330723524093,86.96,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
17,0.1925989821637896,93.19777777777776,0.4011349081993103,87.38,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
18,0.1784078819169239,93.74888888888889,0.3647536545991897,88.16,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
19,0.165540692650459,94.1511111111111,0.3802394509315491,87.76,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
20,0.1511415129273452,94.64,0.3850682288408279,88.26,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
21,0.1386135084004226,95.11111111111111,0.4076394140720367,87.88,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
22,0.1267842136069455,95.61111111111111,0.3897898226976394,88.52,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
23,0.1196040493351492,95.80888888888887,0.3375575721263885,89.64,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
24,0.1043124070010063,96.31333333333332,0.3540699541568756,89.54,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
25,0.092211350354112,96.77777777777776,0.3247767269611358,90.28,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
26,0.0853889625815844,96.92222222222222,0.3575878232717514,89.56,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
27,0.0757522107715803,97.36444444444444,0.3464809387922287,90.42,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
28,0.064904172682542,97.71111111111112,0.3360074043273925,90.84,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
29,0.0586280249990522,97.99111111111112,0.3453489065170288,90.7,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
30,0.0480107991236516,98.29555555555557,0.3533814296126366,90.88,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
31,0.0477011359127407,98.32222222222222,0.3580584466457367,90.56,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
32,0.0418177462759724,98.50888888888888,0.3717190533876419,90.7,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
33,0.0336826369166374,98.80444444444444,0.3604131400585174,91.2,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
34,0.0281446842193624,99.02444444444444,0.3514208137989044,91.58,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
35,0.0271072834068697,99.09333333333332,0.3883481055498123,91.12,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
36,0.0226888198918789,99.26,0.3540179178118706,91.66,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
37,0.0205783005380495,99.27777777777776,0.3701401382684707,91.48,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
38,0.0169353678131962,99.44222222222224,0.3691851079463958,92.28,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
39,0.0142672504999526,99.54,0.3613340228796005,91.98,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
40,0.0114762053298446,99.63555555555556,0.3555943757295609,92.02,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
41,0.0098052550261358,99.69111111111113,0.3618781745433807,92.08,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
42,0.0085293148810954,99.78,0.3557341516017914,92.34,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
43,0.0069581435077866,99.81333333333332,0.3454230159521103,92.88,False,128,128,92.02,0.4052194342017173,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
