epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss,synthetic_filled_row,synthetic_fill_policy
1,1.787407173351808,32.004444444444445,1.5130920171737672,43.62,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
2,1.3497451760552146,50.22888888888889,1.2102787137031554,55.62,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
3,1.1089005521075292,59.806666666666665,1.3672211527824405,54.92,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
4,0.9569210779260504,65.69333333333333,0.9130567252635956,67.14,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
5,0.8473475060679696,70.01777777777778,0.8484466969966888,69.72,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
6,0.7549826296215708,73.35777777777778,0.768169504404068,72.88,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
7,0.6750029335645112,76.42444444444445,0.7017745852470398,75.86,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
8,0.6226013125005093,78.15777777777778,0.6719662606716156,76.54,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
9,0.5665713389488783,80.12,0.7058348000049591,75.92,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
10,0.5347277349369093,81.22888888888889,0.6748321533203125,76.82,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
11,0.4920317720283161,82.6288888888889,0.6223676145076752,79.02,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
12,0.4653977228497917,83.97555555555556,0.6468420565128327,78.06,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
13,0.4396997934037989,84.70222222222222,0.5276043564081192,81.84,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
14,0.4122238679027015,85.8,0.5538598716259002,81.1,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
15,0.3894832592288201,86.28444444444445,0.5871459573507309,80.96,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
16,0.3626872590658339,87.35555555555555,0.5278211385011673,82.14,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
17,0.3452478793703697,87.89111111111112,0.4832093000411987,83.2,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
18,0.326033380729231,88.61555555555556,0.494838610291481,83.42,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
19,0.3064383541826497,89.09333333333333,0.5025238692760468,83.62,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
20,0.2912439063022082,89.85111111111111,0.4737563103437424,84.14,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
21,0.2771408697590232,90.24222222222222,0.4619442909955978,84.72,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
22,0.2576069391586564,91.00888888888888,0.4924023360013961,83.52,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
23,0.2462485872886397,91.39777777777778,0.4663946717977524,84.56,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
24,0.2287662163884802,92.03111111111112,0.4319224625825882,85.68,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
25,0.2188211162997917,92.3488888888889,0.4316098570823669,85.86,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
26,0.2074611307206479,92.76666666666668,0.5180065900087356,84.24,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
27,0.1950329033319245,93.13111111111112,0.4102388143539429,86.38,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
28,0.1814105435782535,93.63555555555556,0.4120693057775497,86.9,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
29,0.1733427043919536,93.93555555555557,0.4167040228843689,86.42,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
30,0.1596577794037082,94.2688888888889,0.4206328362226486,86.7,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
31,0.1511114162223583,94.7,0.4023596793413162,87.78,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
32,0.1433589704631065,94.87777777777778,0.4193044513463974,87.28,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
33,0.1350995830090886,95.3711111111111,0.3953065901994705,88.12,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
34,0.1232401678042316,95.7,0.4111656695604324,87.32,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
35,0.1174983099229972,95.92222222222222,0.3846192121505737,88.14,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
36,0.1095768149349499,96.2311111111111,0.4077657341957092,87.54,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
37,0.1022238866214386,96.47555555555556,0.4015868753194809,88.02,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
38,0.0959668941372497,96.76222222222222,0.4166889369487762,88.06,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
39,0.093279935800555,96.8488888888889,0.3899803608655929,88.56,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
40,0.0873835473533042,97.04888888888888,0.4088904857635498,88.22,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
41,0.0832203951325606,97.19111111111113,0.4108613401651382,88.18,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
42,0.0789997495753182,97.3488888888889,0.404509174823761,88.6,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
43,0.0760458790570158,97.50666666666666,0.395883098244667,88.34,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
44,0.0718214522666213,97.64888888888888,0.4043638169765472,88.0,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
45,0.0715414022349498,97.62666666666668,0.3900841921567917,88.56,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
46,0.0680919817373664,97.78888888888888,0.3757803827524185,88.72,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
47,0.0675494768339294,97.83333333333331,0.3887949883937835,88.92,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
48,0.066743180303919,97.84666666666666,0.3997594326734542,88.6,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
49,0.0658325130458582,97.92444444444445,0.3862798154354095,88.38,False,128,128,88.71,0.4335141688585281,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
50,0.0660819131563502,97.89777777777778,0.397571849822998,88.66,False,128,128,88.71,0.4335141688585281,0,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
