iteration,loss,grad_norm,x,y
0,47.417355,5.140443801879883,-4.928723335266113,2.290278911590576
1,43.02774,5.163116931915283,-4.975495338439941,2.2402119636535645
2,39.277786,5.183737277984619,-5.01138162612915,2.190053939819336
3,36.25775,5.195578098297119,-5.027791500091553,2.1398754119873047
4,33.629562,5.191013336181641,-5.025344371795654,2.0897886753082275
5,31.297441,5.1704182624816895,-5.009208679199219,2.039897918701172
6,29.582664,5.138205051422119,-4.983437538146973,1.9903621673583984
7,28.868618,3.4447734355926514,-4.950870037078857,1.9463468790054321
8,29.334923,5.053730487823486,-4.9326252937316895,1.9176311492919922
9,30.200432,5.027654647827148,-4.925925254821777,1.900755763053894
10,30.823305,5.015928268432617,-4.927987098693848,1.8935116529464722
11,31.032852,5.015284061431885,-4.936584949493408,1.894316554069519
12,30.866505,5.023183345794678,-4.9498114585876465,1.9019875526428223
13,30.448345,5.0375261306762695,-4.965749263763428,1.9156049489974976
14,29.932169,5.056303024291992,-4.981966018676758,1.9343920946121216
15,29.463676,5.077112674713135,-4.994626998901367,1.9575278759002686
16,29.137873,5.096306324005127,-4.997962474822998,1.9836617708206177
17,28.968008,5.108362197875977,-4.988372802734375,2.009098529815674
18,28.96335,5.108874797821045,-4.972921848297119,2.026201009750366
19,29.115028,5.101370811462402,-4.959470748901367,2.034712553024292
20,29.295805,5.092602729797363,-4.951290607452393,2.0361685752868652
21,29.38306,5.085940361022949,-4.949418544769287,2.031810760498047
22,29.32487,5.08272123336792,-4.953840732574463,2.022550106048584
23,29.149094,5.083276271820068,-4.963994979858398,2.009032964706421
24,28.948362,5.087377071380615,-4.978658676147461,1.9915889501571655
25,28.857197,1.6930878162384033,-4.988314628601074,1.9748930931091309
26,28.934595,5.096772193908691,-4.989100933074951,1.9645004272460938
27,29.021555,5.093841552734375,-4.984208583831787,1.9605686664581299
28,29.040688,5.088149070739746,-4.976271629333496,1.962864875793457
29,28.998024,5.08193302154541,-4.9683732986450195,1.9709283113479614
30,28.932446,5.077773094177246,-4.964840412139893,1.9838064908981323
31,28.87987,4.534276485443115,-4.9701828956604,1.9983447790145874
32,28.87162,3.779268980026245,-4.97888708114624,2.007490396499634
