iteration,loss,grad_norm,x,y,optimizer,elapsed_seconds,test_acc
0,404.0,1.3435027599334717,-0.939857006072998,-0.9700781106948853,SGD_Momentum_start8,0.0,0.01
1,333.4822593688965,1.204524302482605,-0.7772393971681595,-0.8698273539543152,SGD_Momentum_start8,0.001,0.01
2,262.96451873779296,1.0655458450317383,-0.6146217882633209,-0.7695765972137452,SGD_Momentum_start8,0.002,0.01
3,192.44677810668944,0.9265673875808715,-0.45200417935848236,-0.669325840473175,SGD_Momentum_start8,0.003,0.01
4,121.92903747558591,0.7875889301300049,-0.2893865704536438,-0.569075083732605,SGD_Momentum_start8,0.004,0.01
5,51.41129684448242,0.6486104726791382,-0.1267689615488052,-0.4688243269920349,SGD_Momentum_start8,0.005,0.01
6,41.36989116668701,0.6077643513679505,0.007066905498504666,-0.3236232757568359,SGD_Momentum_start8,0.006,0.01
7,31.3284854888916,0.5669182300567627,0.14090277254581454,-0.17842222452163697,SGD_Momentum_start8,0.007,0.01
8,21.28707981109619,0.5260721087455749,0.2747386395931244,-0.03322117328643803,SGD_Momentum_start8,0.008,0.01
9,11.245674133300781,0.48522598743438716,0.40857450664043427,0.11197987794876096,SGD_Momentum_start8,0.009000000000000001,0.01
10,1.204268455505371,0.4443798661231994,0.5424103736877441,0.2571809291839599,SGD_Momentum_start8,0.01,0.01
11,0.9705514177680016,0.5645845413208007,0.6044649958610535,0.3700906157493591,SGD_Momentum_start8,0.011,0.01
12,0.7368343800306321,0.6847892165184021,0.6665196180343628,0.4830003023147582,SGD_Momentum_start8,0.012,0.01
13,0.5031173422932624,0.8049938917160033,0.7285742402076721,0.5959099888801573,SGD_Momentum_start8,0.013,0.01
14,0.2694003045558929,0.9251985669136047,0.7906288623809814,0.7088196754455566,SGD_Momentum_start8,0.013999999999999999,0.01
15,0.0356832668185234,1.045403242111206,0.8526834845542908,0.8217293620109558,SGD_Momentum_start8,0.015,0.01
16,0.12516437768936156,1.1195642948150635,0.8915855169296265,0.8859450578689575,SGD_Momentum_start8,0.016,0.01
17,0.21464548856019972,1.193725347518921,0.9304875493049621,0.9501607537269592,SGD_Momentum_start8,0.017,0.01
18,0.30412659943103787,1.2678864002227783,0.9693895816802979,1.014376449584961,SGD_Momentum_start8,0.018000000000000002,0.01
19,0.393607710301876,1.3420474529266357,1.0082916140556335,1.0785921454429626,SGD_Momentum_start8,0.019,0.01
20,0.4830888211727142,1.4162085056304932,1.0471936464309692,1.1428078413009644,SGD_Momentum_start8,0.02,0.01
21,0.4030726715922355,1.4586782455444336,1.0814676761627198,1.1712227821350099,SGD_Momentum_start8,0.021,0.01
22,0.32305652201175683,1.501147985458374,1.1157417058944703,1.1996377229690551,SGD_Momentum_start8,0.022000000000000002,0.01
23,0.24304037243127816,1.5436177253723145,1.1500157356262206,1.2280526638031006,SGD_Momentum_start8,0.023,0.01
24,0.16302422285079948,1.5860874652862547,1.1842897653579711,1.256467604637146,SGD_Momentum_start8,0.024,0.01
25,0.0830080732703208,1.628557205200195,1.2185637950897217,1.2848825454711914,SGD_Momentum_start8,0.025,0.01
26,0.933210390806198,1.6533674001693723,1.2245408296585083,1.3018234252929688,SGD_Momentum_start8,0.026000000000000002,0.01
27,1.7834127083420754,1.6781775951385496,1.230517864227295,1.318764305114746,SGD_Momentum_start8,0.027,0.01
28,2.633615025877953,1.702987790107727,1.2364948987960815,1.3357051849365233,SGD_Momentum_start8,0.028,0.01
29,3.48381734341383,1.7277979850769043,1.2424719333648682,1.3526460647583005,SGD_Momentum_start8,0.028999999999999998,0.01
30,4.334019660949707,1.7526081800460815,1.2484489679336548,1.369586944580078,SGD_Momentum_start8,0.03,0.01
31,4.000564002990723,1.7576088190078736,1.230530643463135,1.3822110414505002,SGD_Momentum_start8,0.031,0.01
32,3.667108345031738,1.7626094579696656,1.2126123189926148,1.3948351383209228,SGD_Momentum_start8,0.032,0.01
33,3.333652687072754,1.7676100969314574,1.194693994522095,1.407459235191345,SGD_Momentum_start8,0.033,0.01
34,3.0001970291137696,1.7726107358932495,1.1767756700515748,1.4200833320617676,SGD_Momentum_start8,0.034,0.01
35,2.666741371154785,1.7776113748550415,1.158857345581055,1.43270742893219,SGD_Momentum_start8,0.035,0.01
36,2.4885287046432496,1.7697566270828247,1.154607176780701,1.4315784215927123,SGD_Momentum_start8,0.036000000000000004,0.01
37,2.310316038131714,1.7619018793106078,1.150357007980347,1.430449414253235,SGD_Momentum_start8,0.037000000000000005,0.01
38,2.132103371620178,1.7540471315383912,1.146106839179993,1.4293204069137573,SGD_Momentum_start8,0.038,0.01
39,1.9538907051086425,1.7461923837661744,1.141856670379639,1.4281913995742799,SGD_Momentum_start8,0.039,0.01
40,1.775678038597107,1.7383376359939575,1.137606501579285,1.4270623922348022,SGD_Momentum_start8,0.04,0.01
41,2.0795217990875243,1.731468415260315,1.1466202259063722,1.415373396873474,SGD_Momentum_start8,0.041,0.01
