epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss
1,1.427058208733797,46.946666666666665,1.2765932440757752,54.42,False,128,128,,
2,0.984353240240704,64.78444444444445,0.9830185830593108,64.84,False,128,128,,
3,0.784429061141881,72.52888888888889,1.2869187474250794,62.52,False,128,128,,
4,0.6611114269630476,77.02888888888889,0.762066638469696,74.16,False,128,128,,
5,0.5804124460978941,79.80888888888889,0.7366158485412597,74.64,False,128,128,,
6,0.5341127770529552,81.80888888888889,0.6823044896125794,76.62,False,128,128,,
7,0.4734493251889944,83.73555555555555,0.645060396194458,76.92,False,128,128,,
8,0.4357341785322536,84.97777777777777,0.6604196429252625,78.42,False,128,128,,
9,0.4073858552358367,85.97777777777777,0.4901512145996093,83.54,False,128,128,,
10,0.3706396630203182,87.31777777777778,0.475855478644371,83.8,False,128,128,,
11,0.3521082452921705,87.90444444444445,0.4557353377342224,85.06,False,128,128,,
12,0.326416365548291,88.95333333333333,0.4249496847391129,85.64,False,128,128,,
13,0.3030105988410386,89.63111111111111,0.4151882201433182,86.24,False,128,128,,
14,0.2846561715176159,90.11111111111111,0.6340186655521393,80.5,False,128,128,,
15,0.2689076877961104,90.78666666666666,0.454934611916542,85.28,False,128,128,,
16,0.2539571735330603,91.31111111111112,0.4932025402784347,83.82,False,128,128,,
17,0.2347957134585488,91.98666666666666,0.4009100735187531,86.66,False,128,128,,
18,0.2211596456949006,92.26666666666668,0.4513957440853119,85.26,False,128,128,,
19,0.2042205127125436,93.02888888888889,0.4169670730829239,86.04,False,128,128,,
20,0.1917688137936321,93.36888888888888,0.4659661591053009,85.68,False,128,128,,
21,0.1718536042184992,94.16,0.4190992027521133,86.8,False,128,128,,
22,0.1629366275261748,94.28666666666666,0.3283584594726562,88.88,False,128,128,,
23,0.1525490871969271,94.68222222222222,0.3658905565738678,88.3,False,128,128,,
24,0.1382187135009603,95.24888888888889,0.4213537037372589,86.86,False,128,128,,
25,0.1313041170678016,95.36444444444444,0.3577045083045959,89.0,False,128,128,,
26,0.113549287833104,96.07333333333334,0.3462703198194504,89.62,False,128,128,,
27,0.1021143891213631,96.45333333333332,0.3228345647454261,89.96,False,128,128,,
28,0.0975688132034106,96.58,0.3398853480815887,89.84,False,128,128,,
29,0.0837574836544015,97.10666666666668,0.3419391423463821,89.78,False,128,128,,
30,0.0758523582904176,97.31777777777778,0.3457265973091125,89.9,False,128,128,,
31,0.0686855554072694,97.65333333333334,0.3833079546689987,89.14,False,128,128,,
32,0.0630753675835545,97.83333333333331,0.3312189728021621,90.84,False,128,128,,
33,0.0515853203303942,98.22222222222224,0.3281060725450516,91.34,False,128,128,,
34,0.0492230110738257,98.31777777777778,0.3469235122203827,90.88,False,128,128,,
35,0.0393931298802437,98.66888888888889,0.3940043717622757,89.92,False,128,128,,
36,0.0355921442758037,98.79555555555557,0.3455666571855545,91.12,False,128,128,,
37,0.0283195565412329,99.02888888888889,0.3449590295553207,91.86,False,128,128,,
38,0.0239425201871199,99.21333333333334,0.331555113196373,91.8,False,128,128,,
39,0.0193000497886466,99.3488888888889,0.3234843894839286,92.42,False,128,128,,
40,0.0153241109364898,99.48666666666666,0.3291568905115127,92.48,False,128,128,,
41,0.013488692126967,99.58444444444444,0.3365897253155708,92.06,False,128,128,,
42,0.0111518070612377,99.64666666666666,0.3454199761152267,92.0,False,128,128,,
43,0.0096298771062389,99.7088888888889,0.3178607627749443,92.58,False,128,128,,
44,0.008082887597001,99.75555555555556,0.3254989802837372,92.88,False,128,128,,
45,0.0071923492121806,99.80444444444444,0.3311481446027756,92.58,False,128,128,,
46,0.0068822139004293,99.79555555555557,0.3225710034370422,92.68,False,128,128,,
47,0.0048589196444068,99.88444444444444,0.3238744378089905,92.76,False,128,128,,
48,0.0046046409416621,99.88888888888889,0.3273502558469772,92.76,False,128,128,,
49,0.0043304315692115,99.87555555555556,0.3229624420404434,92.82,False,128,128,,
50,0.0038575418782949,99.90666666666668,0.3370353072881699,92.72,False,128,128,92.6,0.381620942056179
