epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss
1,1.851729655130343,31.41111111111111,1.6078818678855895,41.96,False,128,128,,
2,1.5138192955743184,44.16444444444444,1.448003840446472,48.54,False,128,128,,
3,1.3699573386799206,50.07333333333333,1.3686618089675904,50.64,False,128,128,,
4,1.2712960216132076,53.91333333333333,1.257385778427124,54.18,False,128,128,,
5,1.18931572613391,57.09777777777778,1.196269428730011,56.56,False,128,128,,
6,1.1209239780225535,59.73555555555556,1.1202461957931518,59.42,False,128,128,,
7,1.0693131261928517,61.9,1.1155967950820922,60.34,False,128,128,,
8,1.0164915231818503,63.782222222222224,1.0398762285709382,63.24,False,128,128,,
9,0.9763352945446968,65.24,1.001376473903656,64.46,False,128,128,,
10,0.9395438662984156,66.5,0.9702162563800812,65.16,False,128,128,,
11,0.9068858572705224,67.73777777777778,0.9395647287368776,66.36,False,128,128,,
12,0.8756823607466437,69.10222222222222,0.9338607788085938,66.48,False,128,128,,
13,0.8431392454288222,70.14888888888889,0.8896544635295868,67.94,False,128,128,,
14,0.8172646286812696,70.92222222222222,0.8717835962772369,69.36,False,128,128,,
15,0.7950700958344069,71.64888888888889,0.851976466178894,70.26,False,128,128,,
16,0.7605277452279221,73.06222222222222,0.8316664874553681,70.32,False,128,128,,
17,0.739828462627801,73.82888888888888,0.8054231405258179,71.6,False,128,128,,
18,0.7249348309229721,74.26666666666667,0.797461986541748,72.02,False,128,128,,
19,0.6995682462372563,75.45111111111112,0.7885495185852051,72.36,False,128,128,,
20,0.6845031444999304,75.85555555555555,0.7983084917068481,72.46,False,128,128,,
21,0.6643972630527887,76.61111111111111,0.7667448818683624,72.8,False,128,128,,
22,0.6466617005115206,77.1288888888889,0.7636210024356842,73.22,False,128,128,,
23,0.6286463154987856,77.94444444444444,0.7690141320228576,72.9,False,128,128,,
24,0.610491666096178,78.46444444444444,0.7394484996795654,74.2,False,128,128,,
25,0.5941768838939342,78.98444444444445,0.711237621307373,74.58,False,128,128,,
26,0.5815999557010152,79.31777777777778,0.6865157544612884,75.88,False,128,128,,
27,0.5676455557007681,80.07111111111111,0.7245270431041717,74.94,False,128,128,,
28,0.5544253797693686,80.59333333333333,0.6855378866195678,76.28,False,128,128,,
29,0.5442250205034559,80.90444444444445,0.6872476816177369,76.24,False,128,128,,
30,0.5276149822907015,81.42888888888889,0.6523242294788361,77.12,False,128,128,,
31,0.5182384134016254,81.73555555555555,0.6545873522758484,77.12,False,128,128,,
32,0.5072755571454763,82.08222222222223,0.6462810337543488,77.96,False,128,128,,
33,0.4933326725255359,82.73333333333333,0.6379659712314606,77.42,False,128,128,,
34,0.4839754168960181,83.04222222222222,0.6386334598064423,78.1,False,128,128,,
35,0.4740736755457791,83.18888888888888,0.6222565114498139,78.56,False,128,128,,
36,0.464737265963446,83.7311111111111,0.6071332275867463,78.7,False,128,128,,
37,0.4554609432816505,83.97777777777777,0.6602370262145996,77.74,False,128,128,,
38,0.4471290931105613,84.2088888888889,0.6161472916603088,78.68,False,128,128,,
39,0.4368105105717074,84.68222222222222,0.6016083538532258,79.46,False,128,128,,
40,0.428932701152834,85.04,0.625629723072052,78.54,False,128,128,,
41,0.4153204285963015,85.44,0.6016686260700226,79.48,False,128,128,,
42,0.4102489592676813,85.64222222222222,0.5990040540695191,79.96,False,128,128,,
43,0.4006477384404702,86.06222222222222,0.613319045305252,79.36,False,128,128,,
44,0.3937416896224022,86.16888888888889,0.6314486563205719,78.48,False,128,128,,
45,0.3824982384050434,86.68444444444444,0.6148922801017761,79.04,False,128,128,,
46,0.3753623375669122,86.88444444444444,0.6084771096706391,80.14,False,128,128,,
47,0.3724649228494275,86.89111111111112,0.5936309218406677,80.06,False,128,128,,
48,0.3609191056510264,87.32222222222222,0.5772537589073181,81.2,False,128,128,,
49,0.3538247710940512,87.65333333333334,0.5994204163551331,80.04,False,128,128,,
50,0.3471186289733106,87.80888888888889,0.6017478704452515,80.16,False,128,128,81.13,0.6026325702667237
