epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.43635845184326,,469.0,,,,,False,128.0,128.0,0.4264029480934143,0.8897
2,eval,,,,,,,44.38916635513306,,938.0,,,,,False,128.0,128.0,0.3248025128126144,0.9105
3,eval,,,,,,,66.12102961540222,,1407.0,,,,,False,128.0,128.0,0.2860801292181015,0.9184
4,eval,,,,,,,89.2378032207489,,1876.0,,,,,False,128.0,128.0,0.2597604478478432,0.9262
5,eval,,,,,,,112.28817677497864,,2345.0,,,,,False,128.0,128.0,0.2408518261075019,0.9316
6,eval,,,,,,,135.47783255577087,,2814.0,,,,,False,128.0,128.0,0.2251183780431747,0.9356
7,eval,,,,,,,160.76121139526367,,3283.0,,,,,False,128.0,128.0,0.2105397442817688,0.9397
8,eval,,,,,,,185.6990165710449,,3752.0,,,,,False,128.0,128.0,0.1985177631735801,0.9438
9,eval,,,,,,,210.09317183494568,,4221.0,,,,,False,128.0,128.0,0.1877024240136146,0.9465
10,eval,,,,,,,236.81567454338077,,4690.0,,,,,False,128.0,128.0,0.17892405975461,0.9484
