epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,59.50042581558228,,469.0,,,,,False,128.0,128.0,2.1604031848907472,0.3431
2,eval,,,,,,,123.00651001930235,,938.0,,,,,False,128.0,128.0,2.0089757762908937,0.5322
3,eval,,,,,,,186.4473021030426,,1407.0,,,,,False,128.0,128.0,1.861234095954895,0.6272
4,eval,,,,,,,251.2027554512024,,1876.0,,,,,False,128.0,128.0,1.71718175239563,0.6816
5,eval,,,,,,,323.52166199684143,,2345.0,,,,,False,128.0,128.0,1.578375309371948,0.7127
6,eval,,,,,,,397.88121008872986,,2814.0,,,,,False,128.0,128.0,1.447429742050171,0.7375
7,eval,,,,,,,470.2439570426941,,3283.0,,,,,False,128.0,128.0,1.3260362266540526,0.7566
8,eval,,,,,,,543.1461637020111,,3752.0,,,,,False,128.0,128.0,1.2145929065704346,0.7759
9,eval,,,,,,,615.746374130249,,4221.0,,,,,False,128.0,128.0,1.1155757174491885,0.7885
10,eval,,,,,,,687.2271146774292,,4690.0,,,,,False,128.0,128.0,1.0275967951774596,0.805
