epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,57.10713958740234,,469.0,,,,,False,128.0,128.0,2.287710232925415,0.1472
2,eval,,,,,,,119.03362131118774,,938.0,,,,,False,128.0,128.0,2.232678009414673,0.2044
3,eval,,,,,,,174.34408164024353,,1407.0,,,,,False,128.0,128.0,2.179321932220459,0.2638
4,eval,,,,,,,240.02930331230164,,1876.0,,,,,False,128.0,128.0,2.127080363464356,0.3333
5,eval,,,,,,,309.68255281448364,,2345.0,,,,,False,128.0,128.0,2.0757221389770506,0.4158
6,eval,,,,,,,380.0952973365784,,2814.0,,,,,False,128.0,128.0,2.0249767389297486,0.492
7,eval,,,,,,,450.6908140182495,,3283.0,,,,,False,128.0,128.0,1.9749475263595584,0.5539
8,eval,,,,,,,522.102855682373,,3752.0,,,,,False,128.0,128.0,1.9255313020706175,0.6001
9,eval,,,,,,,596.1292839050293,,4221.0,,,,,False,128.0,128.0,1.876459168243408,0.6319
10,eval,,,,,,,665.0430564880371,,4690.0,,,,,False,128.0,128.0,1.827761867904663,0.6583
