epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.10231328010559,,469.0,,,,,False,128.0,128.0,0.289531779885292,0.9194
2,eval,,,,,,,43.0110809803009,,938.0,,,,,False,128.0,128.0,0.2297552984833717,0.9336
3,eval,,,,,,,64.85441994667053,,1407.0,,,,,False,128.0,128.0,0.1932030607700348,0.9442
4,eval,,,,,,,86.9443130493164,,1876.0,,,,,False,128.0,128.0,0.1704527434170246,0.9493
5,eval,,,,,,,110.09765768051147,,2345.0,,,,,False,128.0,128.0,0.1470634676933288,0.9562
6,eval,,,,,,,133.8159725666046,,2814.0,,,,,False,128.0,128.0,0.1316901973307132,0.9613
7,eval,,,,,,,157.95037961006165,,3283.0,,,,,False,128.0,128.0,0.1207621333032846,0.9642
8,eval,,,,,,,182.1007623672485,,3752.0,,,,,False,128.0,128.0,0.1119245034068822,0.9672
9,eval,,,,,,,207.4255683422089,,4221.0,,,,,False,128.0,128.0,0.1052127383396029,0.9691
10,eval,,,,,,,233.14116883277893,,4690.0,,,,,False,128.0,128.0,0.0978944481611251,0.9712
