epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,58.4120876789093,,469.0,,,,,False,128.0,128.0,2.2354380935668945,0.1725
2,eval,,,,,,,121.99375605583192,,938.0,,,,,False,128.0,128.0,2.184622687149048,0.2498
3,eval,,,,,,,183.3354423046112,,1407.0,,,,,False,128.0,128.0,2.1346573093414305,0.3422
4,eval,,,,,,,249.37789034843445,,1876.0,,,,,False,128.0,128.0,2.085303974914551,0.437
5,eval,,,,,,,314.91320157051086,,2345.0,,,,,False,128.0,128.0,2.0362998136520387,0.5083
6,eval,,,,,,,381.8721745014191,,2814.0,,,,,False,128.0,128.0,1.987474772453308,0.5671
7,eval,,,,,,,451.797155380249,,3283.0,,,,,False,128.0,128.0,1.9388520336151125,0.6138
8,eval,,,,,,,518.8417291641235,,3752.0,,,,,False,128.0,128.0,1.890576131248474,0.6469
9,eval,,,,,,,584.7686660289764,,4221.0,,,,,False,128.0,128.0,1.84264831905365,0.6747
10,eval,,,,,,,655.4281299114227,,4690.0,,,,,False,128.0,128.0,1.794929651260376,0.6948
