epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.50055241584778,,469.0,,,,,False,128.0,128.0,0.4280418109893799,0.8905
2,eval,,,,,,,43.97842478752136,,938.0,,,,,False,128.0,128.0,0.3258152980804443,0.9092
3,eval,,,,,,,66.00302267074585,,1407.0,,,,,False,128.0,128.0,0.2891710148096084,0.918
4,eval,,,,,,,87.6765763759613,,1876.0,,,,,False,128.0,128.0,0.2641580819964408,0.9242
5,eval,,,,,,,112.75357699394226,,2345.0,,,,,False,128.0,128.0,0.2454510889530181,0.9305
6,eval,,,,,,,135.90243077278137,,2814.0,,,,,False,128.0,128.0,0.2296195294976234,0.9329
7,eval,,,,,,,159.55053210258484,,3283.0,,,,,False,128.0,128.0,0.2145305610179901,0.9379
8,eval,,,,,,,184.5636203289032,,3752.0,,,,,False,128.0,128.0,0.2031981830120086,0.9408
9,eval,,,,,,,210.0578303337097,,4221.0,,,,,False,128.0,128.0,0.1912382259011268,0.9447
10,eval,,,,,,,235.93494772911072,,4690.0,,,,,False,128.0,128.0,0.1816160402119159,0.9473
