epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,20.772457599639893,,469.0,,,,,False,128.0,128.0,0.4240157272338867,0.8902
2,eval,,,,,,,43.02686309814453,,938.0,,,,,False,128.0,128.0,0.3255356266975402,0.9096
3,eval,,,,,,,61.8555281162262,,1407.0,,,,,False,128.0,128.0,0.2875887057781219,0.9165
4,eval,,,,,,,84.45461416244507,,1876.0,,,,,False,128.0,128.0,0.2633601534485817,0.9254
5,eval,,,,,,,106.46295046806335,,2345.0,,,,,False,128.0,128.0,0.2436470935583114,0.9298
6,eval,,,,,,,130.45714402198792,,2814.0,,,,,False,128.0,128.0,0.227183767580986,0.9346
7,eval,,,,,,,155.02934980392456,,3283.0,,,,,False,128.0,128.0,0.2133410727620124,0.9392
8,eval,,,,,,,179.54285287857056,,3752.0,,,,,False,128.0,128.0,0.1999823747754097,0.9428
9,eval,,,,,,,205.00071549415588,,4221.0,,,,,False,128.0,128.0,0.1879588023781776,0.9459
10,eval,,,,,,,230.52442979812625,,4690.0,,,,,False,128.0,128.0,0.1791018733024597,0.9485
