epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,20.86702036857605,,469.0,,,,,False,128.0,128.0,1.0371453709602356,0.808
2,eval,,,,,,,41.88618397712708,,938.0,,,,,False,128.0,128.0,0.5817872066497802,0.8686
3,eval,,,,,,,63.2779643535614,,1407.0,,,,,False,128.0,128.0,0.4497655842781067,0.8871
4,eval,,,,,,,102.07675004005432,,1876.0,,,,,False,128.0,128.0,0.3916148243904114,0.8959
5,eval,,,,,,,156.87015104293823,,2345.0,,,,,False,128.0,128.0,0.3589676399946213,0.902
6,eval,,,,,,,209.8863890171051,,2814.0,,,,,False,128.0,128.0,0.3369433587551117,0.9063
7,eval,,,,,,,270.03004002571106,,3283.0,,,,,False,128.0,128.0,0.3204131215572357,0.9118
8,eval,,,,,,,333.9033124446869,,3752.0,,,,,False,128.0,128.0,0.3084403051376342,0.9144
9,eval,,,,,,,395.56990480422974,,4221.0,,,,,False,128.0,128.0,0.2975777246713638,0.9154
10,eval,,,,,,,455.70507740974426,,4690.0,,,,,False,128.0,128.0,0.2882549378871917,0.9185
