epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,44.19029903411865,,469.0,,,,,False,128.0,128.0,0.2947245197296143,0.9135
2,eval,,,,,,,88.15597891807556,,938.0,,,,,False,128.0,128.0,0.2265690697550773,0.9344
3,eval,,,,,,,115.24718117713928,,1407.0,,,,,False,128.0,128.0,0.1891790641307831,0.9445
4,eval,,,,,,,137.26689767837524,,1876.0,,,,,False,128.0,128.0,0.1626832612216472,0.9523
5,eval,,,,,,,162.82850289344788,,2345.0,,,,,False,128.0,128.0,0.1441203515589237,0.9582
6,eval,,,,,,,187.43708777427676,,2814.0,,,,,False,128.0,128.0,0.1316339694857597,0.962
7,eval,,,,,,,215.8678901195526,,3283.0,,,,,False,128.0,128.0,0.1219459133952856,0.9648
8,eval,,,,,,,244.318922996521,,3752.0,,,,,False,128.0,128.0,0.1120713527619838,0.9678
9,eval,,,,,,,274.9530282020569,,4221.0,,,,,False,128.0,128.0,0.1067199509590864,0.9686
10,eval,,,,,,,302.17318630218506,,4690.0,,,,,False,128.0,128.0,0.0998543618157506,0.9714
