epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,61.6715304851532,,469.0,,,,,False,128.0,128.0,2.1350538120269777,0.3418
2,eval,,,,,,,126.48118948936462,,938.0,,,,,False,128.0,128.0,1.9877224489212035,0.5666
3,eval,,,,,,,192.13913464546204,,1407.0,,,,,False,128.0,128.0,1.842889315605164,0.6745
4,eval,,,,,,,258.6098577976227,,1876.0,,,,,False,128.0,128.0,1.7008093210220336,0.7233
5,eval,,,,,,,325.9315595626831,,2345.0,,,,,False,128.0,128.0,1.562995768928528,0.7495
6,eval,,,,,,,398.3102865219116,,2814.0,,,,,False,128.0,128.0,1.431407479095459,0.7702
7,eval,,,,,,,474.1230943202973,,3283.0,,,,,False,128.0,128.0,1.3087352602005005,0.7866
8,eval,,,,,,,549.1514005661011,,3752.0,,,,,False,128.0,128.0,1.196852379989624,0.8035
9,eval,,,,,,,622.896374464035,,4221.0,,,,,False,128.0,128.0,1.0966036942481994,0.8161
10,eval,,,,,,,696.6166763305664,,4690.0,,,,,False,128.0,128.0,1.0075695922851562,0.8271
