epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.8206889629364,,469.0,,,,,False,128.0,128.0,0.2897241100311279,0.9174
2,eval,,,,,,,43.46717596054077,,938.0,,,,,False,128.0,128.0,0.2284100155711174,0.9339
3,eval,,,,,,,65.85867643356323,,1407.0,,,,,False,128.0,128.0,0.1921887264966964,0.9433
4,eval,,,,,,,89.05333185195923,,1876.0,,,,,False,128.0,128.0,0.1648779585301876,0.9518
5,eval,,,,,,,111.83419013023376,,2345.0,,,,,False,128.0,128.0,0.1481544210195541,0.9566
6,eval,,,,,,,134.90493869781494,,2814.0,,,,,False,128.0,128.0,0.1327453116744756,0.9619
7,eval,,,,,,,160.14495992660522,,3283.0,,,,,False,128.0,128.0,0.1219006058007478,0.9651
8,eval,,,,,,,186.2627220153809,,3752.0,,,,,False,128.0,128.0,0.1127923507153988,0.9669
9,eval,,,,,,,211.3820788860321,,4221.0,,,,,False,128.0,128.0,0.1049235701620578,0.9693
10,eval,,,,,,,236.8999423980713,,4690.0,,,,,False,128.0,128.0,0.0989593028098344,0.9705
