epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,63.54023361206055,,469.0,,,,,False,128.0,128.0,2.1792519889831543,0.2638
2,eval,,,,,,,126.29158973693848,,938.0,,,,,False,128.0,128.0,2.0247316934585573,0.4931
3,eval,,,,,,,187.26141500473025,,1407.0,,,,,False,128.0,128.0,1.8763458473205563,0.6326
4,eval,,,,,,,252.1559731960297,,1876.0,,,,,False,128.0,128.0,1.7320450664520264,0.693
5,eval,,,,,,,321.89216446876526,,2345.0,,,,,False,128.0,128.0,1.593033564567566,0.7282
6,eval,,,,,,,394.2558591365814,,2814.0,,,,,False,128.0,128.0,1.461040989685059,0.75
7,eval,,,,,,,468.0715889930725,,3283.0,,,,,False,128.0,128.0,1.338666273117065,0.768
8,eval,,,,,,,546.4129049777985,,3752.0,,,,,False,128.0,128.0,1.2270971738815308,0.7841
9,eval,,,,,,,625.8189404010773,,4221.0,,,,,False,128.0,128.0,1.126474559402466,0.797
10,eval,,,,,,,700.9148457050323,,4690.0,,,,,False,128.0,128.0,1.03675018491745,0.8091
