epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.03958487510681,,469.0,,,,,False,128.0,128.0,0.2879952865362167,0.9201
2,eval,,,,,,,42.33703875541687,,938.0,,,,,False,128.0,128.0,0.2285046620965004,0.936
3,eval,,,,,,,64.45074152946472,,1407.0,,,,,False,128.0,128.0,0.1895504588484764,0.9455
4,eval,,,,,,,86.35774564743042,,1876.0,,,,,False,128.0,128.0,0.1628912864506244,0.9526
5,eval,,,,,,,109.15045070648192,,2345.0,,,,,False,128.0,128.0,0.1437846108138561,0.9576
6,eval,,,,,,,132.58877754211426,,2814.0,,,,,False,128.0,128.0,0.130317334100604,0.9616
7,eval,,,,,,,163.97840023040771,,3283.0,,,,,False,128.0,128.0,0.1188269709140062,0.9662
8,eval,,,,,,,227.703266620636,,3752.0,,,,,False,128.0,128.0,0.1092464285463094,0.9671
9,eval,,,,,,,288.4659249782562,,4221.0,,,,,False,128.0,128.0,0.102952315351367,0.9693
10,eval,,,,,,,344.13264060020447,,4690.0,,,,,False,128.0,128.0,0.0982506786078214,0.9709
