epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,64.47888922691345,,469.0,,,,,False,128.0,128.0,2.166469054412842,0.3063
2,eval,,,,,,,122.44053363800047,,938.0,,,,,False,128.0,128.0,2.023467194366455,0.4623
3,eval,,,,,,,185.97031998634336,,1407.0,,,,,False,128.0,128.0,1.8834975248336792,0.605
4,eval,,,,,,,252.88024234771729,,1876.0,,,,,False,128.0,128.0,1.7456535093307497,0.6737
5,eval,,,,,,,304.8236534595489,,2345.0,,,,,False,128.0,128.0,1.6100924654006958,0.7148
6,eval,,,,,,,372.758044719696,,2814.0,,,,,False,128.0,128.0,1.4794682710647582,0.7453
7,eval,,,,,,,445.98659086227417,,3283.0,,,,,False,128.0,128.0,1.356223751449585,0.7698
8,eval,,,,,,,533.8757481575012,,3752.0,,,,,False,128.0,128.0,1.2417893102645874,0.7886
9,eval,,,,,,,609.71573138237,,4221.0,,,,,False,128.0,128.0,1.1382325345039368,0.8023
10,eval,,,,,,,688.0791232585907,,4690.0,,,,,False,128.0,128.0,1.0458251218795775,0.8127
