epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,63.27880239486694,,469.0,,,,,False,128.0,128.0,2.2940901916503904,0.1481
2,eval,,,,,,,126.33657097816469,,938.0,,,,,False,128.0,128.0,2.23912379989624,0.198
3,eval,,,,,,,189.21333360672,,1407.0,,,,,False,128.0,128.0,2.1856857452392577,0.2707
4,eval,,,,,,,253.30378794670105,,1876.0,,,,,False,128.0,128.0,2.1333837005615237,0.3407
5,eval,,,,,,,323.0589351654053,,2345.0,,,,,False,128.0,128.0,2.0819245643615725,0.4155
6,eval,,,,,,,396.46279859542847,,2814.0,,,,,False,128.0,128.0,2.031276733589172,0.48
7,eval,,,,,,,470.8248748779297,,3283.0,,,,,False,128.0,128.0,1.9814387775421145,0.534
8,eval,,,,,,,541.9896266460419,,3752.0,,,,,False,128.0,128.0,1.9321378038406367,0.5792
9,eval,,,,,,,613.0040946006775,,4221.0,,,,,False,128.0,128.0,1.8833752695083616,0.6117
10,eval,,,,,,,685.4553563594818,,4690.0,,,,,False,128.0,128.0,1.8352174602508544,0.6382
