epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.35397052764893,,469.0,,,,,False,128.0,128.0,0.4210077739715576,0.8903
2,eval,,,,,,,44.623576164245605,,938.0,,,,,False,128.0,128.0,0.3247719304561615,0.9081
3,eval,,,,,,,66.85524773597717,,1407.0,,,,,False,128.0,128.0,0.2864770127296447,0.918
4,eval,,,,,,,88.43673348426819,,1876.0,,,,,False,128.0,128.0,0.260997742819786,0.9257
5,eval,,,,,,,111.17768907546996,,2345.0,,,,,False,128.0,128.0,0.2423017765522003,0.9307
6,eval,,,,,,,135.57940483093262,,2814.0,,,,,False,128.0,128.0,0.2269353772401809,0.9345
7,eval,,,,,,,159.86751556396484,,3283.0,,,,,False,128.0,128.0,0.2125860169410705,0.9394
8,eval,,,,,,,184.71349215507507,,3752.0,,,,,False,128.0,128.0,0.1998253929495811,0.943
9,eval,,,,,,,209.72442650794983,,4221.0,,,,,False,128.0,128.0,0.1894151770949363,0.9456
10,eval,,,,,,,234.88318157196045,,4690.0,,,,,False,128.0,128.0,0.1788131471216678,0.948
