epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.89547109603882,,469.0,,,,,False,128.0,128.0,0.4254110103845596,0.8893
2,eval,,,,,,,43.01548480987549,,938.0,,,,,False,128.0,128.0,0.3224347950458526,0.9089
3,eval,,,,,,,65.27380776405334,,1407.0,,,,,False,128.0,128.0,0.2839544246912002,0.919
4,eval,,,,,,,87.45141744613647,,1876.0,,,,,False,128.0,128.0,0.2585519155740738,0.9264
5,eval,,,,,,,110.66110420227052,,2345.0,,,,,False,128.0,128.0,0.2397743746638298,0.9322
6,eval,,,,,,,135.53231167793274,,2814.0,,,,,False,128.0,128.0,0.2243695756077766,0.9353
7,eval,,,,,,,159.99347567558289,,3283.0,,,,,False,128.0,128.0,0.2114281185269355,0.9384
8,eval,,,,,,,184.19457030296329,,3752.0,,,,,False,128.0,128.0,0.1987588436126709,0.9439
9,eval,,,,,,,208.64362025260925,,4221.0,,,,,False,128.0,128.0,0.1887148906111717,0.9458
10,eval,,,,,,,234.03854894638064,,4690.0,,,,,False,128.0,128.0,0.1804145442545414,0.948
