epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,23.843611001968384,,469.0,,,,,False,128.0,128.0,1.0511944526672363,0.8075
2,eval,,,,,,,47.69750189781189,,938.0,,,,,False,128.0,128.0,0.5803155319690705,0.8638
3,eval,,,,,,,71.6292827129364,,1407.0,,,,,False,128.0,128.0,0.4466252359390258,0.8848
4,eval,,,,,,,93.06441402435304,,1876.0,,,,,False,128.0,128.0,0.3881437579154968,0.8961
5,eval,,,,,,,113.93289184570312,,2345.0,,,,,False,128.0,128.0,0.355019198346138,0.9036
6,eval,,,,,,,137.48998880386353,,2814.0,,,,,False,128.0,128.0,0.3328185755014419,0.9074
7,eval,,,,,,,161.81944012641907,,3283.0,,,,,False,128.0,128.0,0.3163933392047882,0.9108
8,eval,,,,,,,185.77537298202515,,3752.0,,,,,False,128.0,128.0,0.3028297405481338,0.9131
9,eval,,,,,,,211.4189794063568,,4221.0,,,,,False,128.0,128.0,0.2922352329015731,0.9163
10,eval,,,,,,,237.48071026802063,,4690.0,,,,,False,128.0,128.0,0.2832608392953872,0.9188
