epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,62.47162342071533,,469.0,,,,,False,128.0,128.0,2.264692465209961,0.216
2,eval,,,,,,,126.0148458480835,,938.0,,,,,False,128.0,128.0,2.2150688301086428,0.2648
3,eval,,,,,,,189.49266076087952,,1407.0,,,,,False,128.0,128.0,2.166426923751831,0.3061
4,eval,,,,,,,238.25827383995056,,1876.0,,,,,False,128.0,128.0,2.118478086090088,0.3553
5,eval,,,,,,,291.21523809432983,,2345.0,,,,,False,128.0,128.0,2.070809861373901,0.402
6,eval,,,,,,,351.9014110565185,,2814.0,,,,,False,128.0,128.0,2.0235655778884887,0.4624
7,eval,,,,,,,425.3514895439148,,3283.0,,,,,False,128.0,128.0,1.9766666248321532,0.5199
8,eval,,,,,,,499.7535452842712,,3752.0,,,,,False,128.0,128.0,1.9299039798736568,0.5676
9,eval,,,,,,,573.3001892566681,,4221.0,,,,,False,128.0,128.0,1.883339270210266,0.6053
10,eval,,,,,,,644.1896903514862,,4690.0,,,,,False,128.0,128.0,1.8369533493041992,0.634
