epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,62.041022300720215,,469.0,,,,,False,128.0,128.0,2.2933361850738527,0.1214
2,eval,,,,,,,124.4241907596588,,938.0,,,,,False,128.0,128.0,2.243317028808594,0.1935
3,eval,,,,,,,186.77606773376465,,1407.0,,,,,False,128.0,128.0,2.1941511005401613,0.2798
4,eval,,,,,,,253.5574929714203,,1876.0,,,,,False,128.0,128.0,2.145734379196167,0.3494
5,eval,,,,,,,322.81101298332214,,2345.0,,,,,False,128.0,128.0,2.0978846118927,0.4074
6,eval,,,,,,,392.7523558139801,,2814.0,,,,,False,128.0,128.0,2.050175988388061,0.4631
7,eval,,,,,,,466.6397678852081,,3283.0,,,,,False,128.0,128.0,2.002730450630188,0.5196
8,eval,,,,,,,536.0978784561157,,3752.0,,,,,False,128.0,128.0,1.9553129220962524,0.5634
9,eval,,,,,,,607.4330623149872,,4221.0,,,,,False,128.0,128.0,1.908161487007141,0.6035
10,eval,,,,,,,681.429233789444,,4690.0,,,,,False,128.0,128.0,1.8609394470214844,0.6334
