epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.191425561904907,,469.0,,,,,False,128.0,128.0,0.2925639926433563,0.9156
2,eval,,,,,,,42.72340941429138,,938.0,,,,,False,128.0,128.0,0.2292164618849754,0.9344
3,eval,,,,,,,65.57890748977661,,1407.0,,,,,False,128.0,128.0,0.1929427068054676,0.9439
4,eval,,,,,,,87.33110928535461,,1876.0,,,,,False,128.0,128.0,0.1648632983207702,0.9516
5,eval,,,,,,,110.07654404640198,,2345.0,,,,,False,128.0,128.0,0.1448070692956447,0.9571
6,eval,,,,,,,134.257248878479,,2814.0,,,,,False,128.0,128.0,0.1306394258588552,0.9609
7,eval,,,,,,,159.05981349945068,,3283.0,,,,,False,128.0,128.0,0.1198852884531021,0.9645
8,eval,,,,,,,182.7626495361328,,3752.0,,,,,False,128.0,128.0,0.1114663381725549,0.9668
9,eval,,,,,,,207.71527695655823,,4221.0,,,,,False,128.0,128.0,0.1034148294508457,0.9689
10,eval,,,,,,,233.09175610542297,,4690.0,,,,,False,128.0,128.0,0.0996940723672509,0.9699
