epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,62.40591979026794,,469.0,,,,,False,128.0,128.0,2.2890185554504394,0.1747
2,eval,,,,,,,123.91887307167052,,938.0,,,,,False,128.0,128.0,2.234799253845215,0.2297
3,eval,,,,,,,189.94028520584104,,1407.0,,,,,False,128.0,128.0,2.182188087463379,0.2932
4,eval,,,,,,,259.2966449260712,,1876.0,,,,,False,128.0,128.0,2.130904375457764,0.3646
5,eval,,,,,,,328.1812860965729,,2345.0,,,,,False,128.0,128.0,2.080489419937134,0.4309
6,eval,,,,,,,400.27259516716,,2814.0,,,,,False,128.0,128.0,2.030782058525085,0.4851
7,eval,,,,,,,469.02588510513306,,3283.0,,,,,False,128.0,128.0,1.981774160003662,0.5271
8,eval,,,,,,,543.4861226081848,,3752.0,,,,,False,128.0,128.0,1.933122714805603,0.5637
9,eval,,,,,,,616.6016092300415,,4221.0,,,,,False,128.0,128.0,1.8849606285095213,0.5925
10,eval,,,,,,,687.1158440113068,,4690.0,,,,,False,128.0,128.0,1.837239722442627,0.6182
