iteration,loss,grad_norm,x,y
0,1.0,0.009499995037913322,0.00047497646301053464,4.70180611955584e-06
5,0.9956851005554199,0.007448228541761637,0.0025322011206299067,1.6431256881332956e-05
10,0.9923085570335388,0.005839542951434851,0.004145132377743721,1.9798711946350522e-05
15,0.9896652698516846,0.004578274674713612,0.00540969567373395,2.103736187564209e-05
20,0.9875953793525696,0.0035894133616238832,0.006401127204298973,2.1905567336943932e-05
25,0.9859741926193237,0.002814139472320676,0.0071784197352826595,2.280668013554532e-05
30,0.9847040772438049,0.0022063327487558126,0.007787827868014574,2.3760891053825617e-05
35,0.9837087988853455,0.0017298288876190782,0.008265617303550243,2.4707664124434814e-05
40,0.9829289317131042,0.0013562754029408097,0.008640223182737827,2.5591905796318315e-05
45,0.9823175668716431,0.0010634401114657521,0.008933941833674908,2.638116893649567e-05
50,0.796416163444519,0.09799748659133911,0.11260548233985901,0.009494572877883911
55,0.7530290484428406,0.11731494218111038,0.13815639913082123,0.016935862600803375
60,0.7003841996192932,0.14762814342975616,0.17049486935138702,0.026535559445619583
65,0.6381801962852478,0.18574444949626923,0.2098798006772995,0.042073316872119904
70,0.5892695784568787,0.2195190191268921,0.2413441687822342,0.04993646591901779
75,0.5573796033859253,0.2473413497209549,0.25789114832878113,0.07037162035703659
80,0.5305430293083191,0.26315703988075256,0.282694935798645,0.07025164365768433
85,0.5037806630134583,0.28891560435295105,0.29413604736328125,0.09246397018432617
90,0.48477044701576233,0.30109336972236633,0.317760705947876,0.09050089865922928
95,0.4597392976284027,0.32527264952659607,0.3251667022705078,0.11389163136482239
100,0.448578417301178,0.3347502648830414,0.34818127751350403,0.11034734547138214
105,0.4225107729434967,0.3576855957508087,0.3522540330886841,0.1345748007297516
110,0.4199325144290924,0.36506184935569763,0.3750022351741791,0.12963832914829254
115,0.39036238193511963,0.3870011568069458,0.3762526512145996,0.15449856221675873
120,0.39747872948646545,0.3927097022533417,0.39896613359451294,0.14832662045955658
125,0.36212238669395447,0.4138381779193878,0.39778998494148254,0.17369894683361053
130,0.38024774193763733,0.41822105646133423,0.4206382632255554,0.16642865538597107
135,0.33696824312210083,0.43867719173431396,0.41735154390335083,0.1922445297241211
140,0.36750489473342896,0.44201767444610596,0.44046568870544434,0.18399736285209656
145,0.31430938839912415,0.4619048535823822,0.4353243410587311,0.21022099256515503
150,0.3586618900299072,0.46444448828697205,0.4588095247745514,0.20110400021076202
155,0.2937139868736267,0.48383787274360657,0.4520217776298523,0.22771990299224854
160,0.35322141647338867,0.4857862591743469,0.47596466541290283,0.21782684326171875
165,0.2748582363128662,0.5047385692596436,0.46769991517066956,0.2448316067457199
170,0.35073888301849365,0.5062796473503113,0.4921732544898987,0.23424357175827026
175,0.25749215483665466,0.5248258709907532,0.4825679659843445,0.26164010167121887
180,0.3508037328720093,0.5261194109916687,0.5076326727867126,0.25042638182640076
185,0.24141618609428406,0.5442823767662048,0.4967942535877228,0.2782195210456848
190,0.3530369699001312,0.5454620718955994,0.5225001573562622,0.26643800735473633
195,0.22646647691726685,0.5632581114768982,0.5105095505714417,0.29463112354278564
200,0.3571057915687561,0.5644267797470093,0.5368949770927429,0.2823287546634674
205,0.2125072479248047,0.5818723440170288,0.5238083004951477,0.3109208047389984
210,0.36275190114974976,0.5830959677696228,0.5508993268013,0.2981339693069458
215,0.1994280368089676,0.600210428237915,0.5367510318756104,0.3271174132823944
220,0.36980706453323364,0.6015178561210632,0.5645621418952942,0.3138730823993683
225,0.1871408075094223,0.6183222532272339,0.5493713617324829,0.3432353138923645
230,0.378190279006958,0.6197168231010437,0.5779091119766235,0.32955402135849
