epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss
1,1.7793200185353106,32.306666666666665,1.6641170859336853,41.1,False,128,128,,
2,1.3638089841062373,49.684444444444445,1.3738058447837829,51.08,False,128,128,,
3,1.1301760114729404,58.92888888888889,1.153403627872467,58.96,False,128,128,,
4,0.9684917042878541,65.35111111111111,0.9768182218074799,65.08,False,128,128,,
5,0.838515077802268,70.22444444444444,0.8998350262641907,67.62,False,128,128,,
6,0.7380237565799193,73.92888888888889,0.9075933992862701,68.96,False,128,128,,
7,0.6704979786141352,76.48,0.8007399380207062,72.78,False,128,128,,
8,0.6226079038936984,78.20444444444445,0.6822633743286133,75.0,False,128,128,,
9,0.5760738986798308,79.78444444444445,0.6864400446414948,75.74,False,128,128,,
10,0.5342450656674125,81.28666666666666,0.6648836612701416,76.74,False,128,128,,
11,0.4991396790878339,82.54222222222222,0.6069818615913392,79.32,False,128,128,,
12,0.4589714435013858,83.93333333333334,0.6536964178085327,77.78,False,128,128,,
13,0.43796834434297954,84.68888888888888,0.5966821610927582,79.32,False,128,128,,
14,0.4096302017569542,85.74,0.552305793762207,80.9,False,128,128,,
15,0.3950013845142993,86.21333333333334,0.4893531918525696,82.9,False,128,128,,
16,0.36727563613517716,87.21111111111111,0.5023168951272965,82.72,False,128,128,,
17,0.3486622894521464,87.7911111111111,0.4971534818410873,83.28,False,128,128,,
18,0.3271205448968844,88.60222222222222,0.4758301764726639,83.62,False,128,128,,
19,0.3090615836395459,89.32,0.455215135216713,84.14,False,128,128,,
20,0.2929152851416306,89.77555555555556,0.4472340077161789,85.02,False,128,128,,
21,0.2804644507440654,90.05777777777777,0.48879373371601104,84.26,False,128,128,,
22,0.2627803493629802,90.79777777777778,0.5245794296264649,83.52,False,128,128,,
23,0.24830442379144105,91.2911111111111,0.46981372833251955,84.76,False,128,128,,
24,0.23746163245629182,91.7,0.4769543468952179,83.98,False,128,128,,
25,0.22359724046493118,92.10444444444444,0.41902985870838166,86.38,False,128,128,,
26,0.21051499239084395,92.63333333333334,0.4660239279270172,85.46,False,128,128,,
27,0.20142679708078504,93.09777777777778,0.43048337996006014,86.1,False,128,128,,
28,0.1855232339691032,93.51333333333334,0.4136486887931824,86.24,False,128,128,,
29,0.18129355003210632,93.64,0.40067440271377563,87.2,False,128,128,,
30,0.1655896769582548,94.23777777777778,0.42482055723667145,86.84,False,128,128,,
31,0.15649474534968083,94.55111111111111,0.4049149215221405,86.96,False,128,128,,
32,0.14809278508817608,94.88444444444444,0.421060049533844,86.64,False,128,128,,
33,0.13791133446449583,95.18222222222222,0.40746273994445803,87.36,False,128,128,,
34,0.13290845886380834,95.44888888888889,0.3968447417020798,87.14,False,128,128,,
35,0.12359275025400249,95.76222222222222,0.41587274968624116,87.56,False,128,128,,
36,0.11492178766903552,96.04222222222222,0.406046262383461,88.04,False,128,128,,
37,0.10799120313657279,96.27777777777777,0.39464027881622316,88.16,False,128,128,,
38,0.1015608604277738,96.51777777777778,0.3923249483108521,88.66,False,128,128,,
39,0.09549245748414913,96.77777777777777,0.3988673537969589,87.7,False,128,128,,
40,0.09144411712292243,96.99777777777778,0.39378959536552427,88.4,False,128,128,,
41,0.0878462619254027,97.08666666666667,0.3952555239200592,88.42,False,128,128,,
42,0.08388686118732122,97.17555555555556,0.3846354514360428,88.18,False,128,128,,
43,0.08037800468843091,97.37777777777778,0.37435771226882936,88.88,False,128,128,,
44,0.07888675579504872,97.42888888888889,0.3924725025892258,88.6,False,128,128,,
45,0.07487707726911387,97.63333333333334,0.3887673944234848,88.62,False,128,128,,
46,0.07272404013201594,97.60444444444444,0.37834607660770414,88.14,False,128,128,,
47,0.07162727576426485,97.74444444444444,0.4027484029531479,88.12,False,128,128,,
48,0.07172998318194666,97.69555555555556,0.3887895107269287,89.02,False,128,128,,
49,0.07015948194417763,97.7311111111111,0.3822271883487701,89.02,False,128,128,,
50,0.07019239249215885,97.78,0.4006752699613571,88.18,False,128,128,88.75,0.42917164117097856
