epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss
1,1.7951629155061462,31.686666666666667,1.6341351509094237,39.52,False,128,128,,
2,1.3502398695458064,50.431111111111115,1.3167475461959839,52.42,False,128,128,,
3,1.1270229792730375,59.42444444444445,1.1118890643119812,61.02,False,128,128,,
4,0.9852404821325432,64.64,1.0805904746055603,62.56,False,128,128,,
5,0.8707988732917742,68.90444444444445,0.8374627649784088,70.0,False,128,128,,
6,0.7755927247079936,72.71555555555555,0.8217550873756408,71.3,False,128,128,,
7,0.6984192683276805,75.46666666666667,0.7926571607589722,71.92,False,128,128,,
8,0.6408508235419338,77.39555555555556,0.7426595628261566,72.72,False,128,128,,
9,0.5857325854965232,79.44444444444444,0.6521746158599854,76.84,False,128,128,,
10,0.538811479779807,81.11777777777777,0.6388771176338196,78.02,False,128,128,,
11,0.502278359098868,82.41111111111111,0.6689354240894317,77.6,False,128,128,,
12,0.47381105324761436,83.4888888888889,0.564091145992279,80.4,False,128,128,,
13,0.4443999613550576,84.44666666666667,0.5631835699081421,80.54,False,128,128,,
14,0.4201016659763726,85.29777777777778,0.507615926861763,82.22,False,128,128,,
15,0.39538656547665596,86.19333333333333,0.5160515755414963,82.08,False,128,128,,
16,0.36851182901723817,87.27555555555556,0.5051156103610992,82.32,False,128,128,,
17,0.3481399199332703,87.76,0.5775077164173126,80.76,False,128,128,,
18,0.3303503378040411,88.5,0.4677976667881012,83.9,False,128,128,,
19,0.3051683417606083,89.17111111111112,0.4463921397924423,84.52,False,128,128,,
20,0.30090522012588655,89.39333333333333,0.48033474385738373,83.52,False,128,128,,
21,0.2760074102235111,90.24666666666667,0.45804893374443056,84.62,False,128,128,,
22,0.2673683673651381,90.64888888888889,0.4907282114028931,83.84,False,128,128,,
23,0.24793798273259943,91.25777777777778,0.4705124616622925,84.46,False,128,128,,
24,0.23257825819944794,91.8711111111111,0.45439469516277314,85.32,False,128,128,,
25,0.22541690842163833,92.03333333333333,0.43247981667518615,85.46,False,128,128,,
26,0.2076482570899481,92.8,0.4414044231176376,86.08,False,128,128,,
27,0.19571802087805487,93.1511111111111,0.42288597524166105,86.38,False,128,128,,
28,0.1848942390219732,93.5111111111111,0.41004434525966643,86.8,False,128,128,,
29,0.17368423790586265,93.98444444444445,0.4031387686729431,86.94,False,128,128,,
30,0.1640101630156013,94.26666666666667,0.42483083009719846,86.7,False,128,128,,
31,0.15548953485929154,94.47555555555556,0.4164592385292053,86.72,False,128,128,,
32,0.14244849501516332,94.99111111111111,0.3946927458047867,87.02,False,128,128,,
33,0.13462892454117537,95.35777777777778,0.4062173694372177,87.28,False,128,128,,
34,0.1277302259325304,95.51333333333334,0.4197441846132278,87.6,False,128,128,,
35,0.11932679976929318,95.80666666666667,0.4000001549720764,87.24,False,128,128,,
36,0.11378533827056261,95.99111111111111,0.40003085434436797,88.2,False,128,128,,
37,0.10540603734129532,96.29555555555555,0.3847097843885422,88.04,False,128,128,,
38,0.10374812508763914,96.41777777777777,0.38566696643829346,88.06,False,128,128,,
39,0.09391692701981148,96.96444444444444,0.38895407021045686,88.24,False,128,128,,
40,0.08977746468206699,96.95333333333333,0.39046903848648074,88.38,False,128,128,,
41,0.0852346935478801,97.2311111111111,0.40913467705249784,88.02,False,128,128,,
42,0.08151865568519993,97.31777777777778,0.38831216990947726,88.46,False,128,128,,
43,0.07637637891721996,97.55333333333333,0.3899769693613052,88.42,False,128,128,,
44,0.07727362111803483,97.46666666666667,0.38400336503982546,88.72,False,128,128,,
45,0.07314715104770254,97.60666666666667,0.3962475687265396,88.38,False,128,128,,
46,0.07060863181356002,97.7311111111111,0.39617501199245453,88.68,False,128,128,,
47,0.07139960648915307,97.66888888888889,0.39381161630153655,88.5,False,128,128,,
48,0.06894213911569254,97.74222222222222,0.40237349569797515,88.38,False,128,128,,
49,0.06742534569506957,97.80444444444444,0.39325634837150575,88.76,False,128,128,,
50,0.06766167873601345,97.80666666666667,0.3987013190984726,88.2,False,128,128,88.38,0.44000913500785827
