epoch,train_loss,train_acc,val_loss,val_acc,tainted,effective_batch_size,original_batch_size,test_acc,test_loss
1,1.4699992510405453,45.20666666666666,1.6587493300437928,44.78,False,128,128,,
2,1.022980405187065,63.35333333333333,1.2816223621368408,56.78,False,128,128,,
3,0.8237202038819139,70.79777777777778,0.8310823380947113,69.76,False,128,128,,
4,0.6852405704557896,76.12,0.7732132852077485,72.3,False,128,128,,
5,0.600967653942379,79.10666666666667,0.6347656130790711,79.2,False,128,128,,
6,0.5308910396627404,81.68888888888888,0.6671837210655213,76.96,False,128,128,,
7,0.48272857239300554,83.51777777777778,0.6363675534725189,77.58,False,128,128,,
8,0.4447420689870011,84.60666666666667,0.6690660297870636,77.04,False,128,128,,
9,0.40979900685223664,86.0111111111111,0.5740753829479217,80.94,False,128,128,,
10,0.37968373942104255,86.96,0.48809113502502444,83.16,False,128,128,,
11,0.3501424581151117,88.12222222222222,0.5421045958995819,82.32,False,128,128,,
12,0.3270917238498276,88.76222222222222,0.5668132722377777,80.88,False,128,128,,
13,0.3065731842070818,89.46444444444444,0.49184586107730865,83.42,False,128,128,,
14,0.2869149890982292,90.15555555555555,0.5010605096817017,82.98,False,128,128,,
15,0.2694614413617687,90.72,0.4290897220373154,85.08,False,128,128,,
16,0.24696347608485006,91.41777777777777,0.4291046977043152,86.22,False,128,128,,
17,0.23408182558010926,91.97777777777777,0.4056673049926758,86.6,False,128,128,,
18,0.21621585357934237,92.63111111111111,0.4563900798559189,84.98,False,128,128,,
19,0.20662685614925894,92.8488888888889,0.37709031999111176,87.04,False,128,128,,
20,0.185578468171033,93.64666666666666,0.3582306295633316,88.12,False,128,128,,
21,0.17829585147344254,93.78222222222222,0.39288528859615324,86.98,False,128,128,,
22,0.15882107251408425,94.54888888888888,0.40430701673030855,86.94,False,128,128,,
23,0.15584724332967942,94.65555555555555,0.32504304945468904,89.28,False,128,128,,
24,0.1376156905581328,95.20222222222222,0.4135072588920593,87.64,False,128,128,,
25,0.12781516403298487,95.70222222222222,0.35626720190048217,89.12,False,128,128,,
26,0.11483020885762843,96.05111111111111,0.33432149291038515,90.0,False,128,128,,
27,0.1068486890713261,96.27555555555556,0.31590511947870253,90.04,False,128,128,,
28,0.09691572030582889,96.53555555555556,0.3579730361700058,89.68,False,128,128,,
29,0.08214931964704936,97.1511111111111,0.3300530523061752,90.1,False,128,128,,
30,0.07522635957734151,97.40222222222222,0.3414133131504059,90.0,False,128,128,,
31,0.06956025809896263,97.60888888888888,0.3120970964431763,91.0,False,128,128,,
32,0.05663421863309023,98.02888888888889,0.3388733744621277,90.66,False,128,128,,
33,0.054943661935712124,98.09555555555555,0.3316291570663452,90.78,False,128,128,,
34,0.042135961941147056,98.56888888888889,0.3361347749829292,91.22,False,128,128,,
35,0.03843806492461061,98.66666666666667,0.3521945387125015,90.76,False,128,128,,
36,0.03255993194497106,98.94,0.35551671385765077,90.88,False,128,128,,
37,0.02726919066150334,99.10222222222222,0.3289040118455887,91.56,False,128,128,,
38,0.022739460384896534,99.2911111111111,0.32799306213855745,91.64,False,128,128,,
39,0.020855228088542142,99.28888888888889,0.3208009898662567,92.18,False,128,128,,
40,0.016162186665248802,99.4888888888889,0.3339392989873886,92.1,False,128,128,,
41,0.012546900764308784,99.62222222222222,0.34886935651302337,92.14,False,128,128,,
42,0.011240114721824119,99.63111111111111,0.3507364302873611,91.8,False,128,128,,
43,0.00864584661692127,99.76222222222222,0.34577794969081876,92.36,False,128,128,,
44,0.008251296289844586,99.76,0.33388105034828186,92.52,False,128,128,,
45,0.006607271429939746,99.83111111111111,0.3284307286143303,92.6,False,128,128,,
46,0.005803850288595475,99.83333333333333,0.3440903827548027,92.58,False,128,128,,
47,0.005800504017811777,99.85333333333334,0.3393863096833229,92.5,False,128,128,,
48,0.004414423697281481,99.88666666666667,0.3500173598527908,92.38,False,128,128,,
49,0.004028413835344095,99.92444444444445,0.3182295173406601,92.82,False,128,128,,
50,0.004141287915527672,99.90666666666667,0.3306898310780525,92.64,False,128,128,92.74,0.3842931292951107
