epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.3000351998964943,55.44833333333333,0.6317777154922485,81.66,Adam,1
2,0.5168539141654969,84.27833333333334,0.4065436065673828,87.64,Adam,2
3,0.3580348100980123,89.1,0.2852427497386932,91.16,Adam,3
4,0.2939575271129608,90.885,0.2347899481296539,92.92,Adam,4
5,0.2476497988621394,92.48833333333332,0.2183181708693504,93.48,Adam,5
6,0.2219602633158366,93.11,0.1732684020280838,94.71,Adam,6
7,0.1957902329603831,93.98166666666668,0.1631302327156067,95.04,Adam,7
8,0.1736889201402664,94.60166666666667,0.1460687063336372,95.61,Adam,8
9,0.1623136356910069,94.95666666666666,0.1413140348553657,95.62,Adam,9
10,0.1521854909261067,95.36166666666666,0.1458226604878902,95.66,Adam,10
