epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.34744390223821,53.045,0.709918077468872,80.4,Adam,1
2,0.5579297332604726,83.24333333333334,0.4001378029346466,88.54,Adam,2
3,0.3742145594755808,88.685,0.293810745882988,91.42,Adam,3
4,0.2939220766782761,91.06166666666668,0.2402538265109062,92.82,Adam,4
5,0.2509620486021042,92.37666666666668,0.2273198621749877,92.63,Adam,5
6,0.223097902003924,93.18166666666669,0.1851781890571117,94.38,Adam,6
7,0.19499616796573,94.02333333333333,0.1737360765099525,94.76,Adam,7
8,0.1785283723672231,94.51666666666668,0.1707550419569015,94.67,Adam,8
9,0.1677850194613138,94.83833333333334,0.1494060288935899,95.49,Adam,9
10,0.1564738445599874,95.25833333333334,0.1504435063540935,95.22,Adam,10
