epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.2112421308199564,60.20666666666666,0.5898917187213898,83.1,Adam,1
2,0.4512376024723053,86.49,0.3303765072822571,90.5,Adam,2
3,0.3132704960346222,90.51,0.2878499135017395,90.41,Adam,3
4,0.2528028662443161,92.25833333333334,0.2397887320280075,92.92,Adam,4
5,0.2215116963068644,93.31166666666668,0.2355667608737945,92.63,Adam,5
6,0.197763277665774,93.94666666666669,0.1726939325332641,94.47,Adam,6
7,0.173625602710247,94.735,0.1469834447145462,95.42,Adam,7
8,0.1620091811498006,95.07166666666669,0.1419859075963497,95.7,Adam,8
9,0.150745454732577,95.41666666666669,0.13228218729496,95.92,Adam,9
10,0.1379912354628245,95.79333333333334,0.1448990620672702,95.36,Adam,10
