epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.448007603232066,48.27333333333333,0.912950411605835,71.11,Adam,1
2,0.7088502767562866,77.94166666666666,0.4812357990503311,84.56,Adam,2
3,0.4204917942047119,87.40666666666667,0.3204251753807068,90.33,Adam,3
4,0.3138627148469289,90.4,0.2462126777291298,92.53,Adam,4
5,0.2500350639820098,92.49166666666666,0.2113056791901588,93.51,Adam,5
6,0.2195686183611551,93.21333333333334,0.2082186545431613,93.55,Adam,6
7,0.2002821838537851,93.90333333333334,0.1603440657198429,95.08,Adam,7
8,0.1777313101371129,94.655,0.1711180666148662,94.87,Adam,8
9,0.1654921147783597,94.88666666666668,0.1554220750004053,95.19,Adam,9
10,0.1550492928624153,95.16,0.1392008154600858,95.55,Adam,10
