epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.3236958501497904,54.46666666666667,0.7150269940376281,78.4,Adam,1
2,0.5767425060908,82.46166666666667,0.3932212348222733,88.48,Adam,2
3,0.379752802101771,88.34166666666667,0.350722789478302,88.73,Adam,3
4,0.2992203620672226,90.95666666666666,0.2317856021404266,93.24,Adam,4
5,0.25201641933918,92.26833333333332,0.2221755675792694,93.23,Adam,5
6,0.2185593768596649,93.285,0.2112836706131696,93.37,Adam,6
7,0.2015789393583933,93.79166666666669,0.1655318705379962,95.02,Adam,7
8,0.1780388577779134,94.545,0.1456838363707065,95.81,Adam,8
9,0.1612174470583597,95.15333333333334,0.1391566046610474,95.83,Adam,9
10,0.152244657421112,95.49666666666668,0.1583898615777492,95.14,Adam,10
