iteration,loss,grad_norm,x,y,optimizer,elapsed_seconds,test_acc
0,404.0,1.3525125980377195,-0.9393481612205504,-0.970090389251709,SAM_SGD_start8,0.0,0.01
1,362.04921264648436,1.2967301130294797,-0.8885780334472655,-0.9400775074958801,SAM_SGD_start8,0.001,0.01
2,320.0984252929687,1.2409476280212401,-0.8378079056739807,-0.9100646257400513,SAM_SGD_start8,0.002,0.01
3,278.14763793945315,1.1851651430130004,-0.7870377779006957,-0.8800517439842224,SAM_SGD_start8,0.003,0.01
4,236.1968505859375,1.1293826580047608,-0.7362676501274108,-0.8500388622283935,SAM_SGD_start8,0.004,0.01
5,194.24606323242188,1.073600172996521,-0.685497522354126,-0.8200259804725647,SAM_SGD_start8,0.005,0.01
6,175.411083984375,1.028501856327057,-0.649087655544281,-0.7908103704452515,SAM_SGD_start8,0.006,0.01
7,156.57610473632812,0.9834035396575928,-0.612677788734436,-0.7615947604179383,SAM_SGD_start8,0.007,0.01
8,137.74112548828126,0.9383052229881287,-0.5762679219245911,-0.732379150390625,SAM_SGD_start8,0.008,0.01
9,118.90614624023438,0.8932069063186645,-0.539858055114746,-0.7031635403633117,SAM_SGD_start8,0.009000000000000001,0.01
10,100.0711669921875,0.8481085896492004,-0.5034481883049011,-0.6739479303359985,SAM_SGD_start8,0.01,0.01
11,90.94897384643555,0.8118559956550598,-0.47837233543395996,-0.647045350074768,SAM_SGD_start8,0.011,0.01
12,81.8267807006836,0.7756034016609192,-0.4532964825630188,-0.6201427698135376,SAM_SGD_start8,0.012,0.01
13,72.70458755493163,0.7393508076667785,-0.42822062969207764,-0.5932401895523072,SAM_SGD_start8,0.013,0.01
14,63.582394409179685,0.7030982136726379,-0.4031447768211365,-0.5663376092910767,SAM_SGD_start8,0.013999999999999999,0.01
15,54.46020126342773,0.6668456196784973,-0.3780689239501953,-0.5394350290298462,SAM_SGD_start8,0.015,0.01
16,49.721389007568355,0.6380719065666198,-0.36121475100517275,-0.51599001288414,SAM_SGD_start8,0.016,0.01
17,44.982576751708976,0.6092981934547425,-0.34436057806015014,-0.4925449967384338,SAM_SGD_start8,0.017,0.01
18,40.243764495849604,0.580524480342865,-0.3275064051151276,-0.46909998059272767,SAM_SGD_start8,0.018000000000000002,0.01
19,35.50495223999023,0.5517507672309876,-0.31065223217010496,-0.44565496444702146,SAM_SGD_start8,0.019,0.01
20,30.76613998413086,0.5229770541191101,-0.2937980592250824,-0.4222099483013153,SAM_SGD_start8,0.02,0.01
21,28.174678802490234,0.5004349708557129,-0.2824662774801254,-0.40260000228881837,SAM_SGD_start8,0.021,0.01
22,25.58321762084961,0.4778928875923157,-0.27113449573516846,-0.3829900562763214,SAM_SGD_start8,0.022000000000000002,0.01
23,22.991756439208984,0.45535080432891845,-0.2598027139902115,-0.36338011026382444,SAM_SGD_start8,0.023,0.01
24,20.40029525756836,0.43280872106552126,-0.24847093224525446,-0.34377016425132745,SAM_SGD_start8,0.024,0.01
25,17.808834075927734,0.410266637802124,-0.2371391505002975,-0.3241602182388305,SAM_SGD_start8,0.025,0.01
26,16.347161483764648,0.3927817642688751,-0.22936070263385766,-0.30815204083919523,SAM_SGD_start8,0.026000000000000002,0.01
27,14.885488891601563,0.3752968907356262,-0.22158225476741786,-0.2921438634395599,SAM_SGD_start8,0.027,0.01
28,13.423816299438476,0.3578120172023773,-0.21380380690097803,-0.2761356860399246,SAM_SGD_start8,0.028,0.01
29,11.962143707275391,0.3403271436691284,-0.20602535903453822,-0.26012750864028933,SAM_SGD_start8,0.028999999999999998,0.01
30,10.500471115112305,0.3228422701358795,-0.1982469111680984,-0.244119331240654,SAM_SGD_start8,0.03,0.01
31,9.663583374023437,0.30938636660575863,-0.19272752106189722,-0.23119727671146392,SAM_SGD_start8,0.031,0.01
32,8.82669563293457,0.2959304630756378,-0.18720813095569608,-0.21827522218227383,SAM_SGD_start8,0.032,0.01
33,7.989807891845703,0.2824745595455169,-0.1816887408494949,-0.20535316765308376,SAM_SGD_start8,0.033,0.01
34,7.152920150756836,0.2690186560153961,-0.17616935074329376,-0.19243111312389366,SAM_SGD_start8,0.034,0.01
35,6.316032409667969,0.2555627524852752,-0.1706499606370926,-0.1795090585947036,SAM_SGD_start8,0.035,0.01
36,5.835488891601562,0.24529151320457454,-0.16656887233257292,-0.16909963786602014,SAM_SGD_start8,0.036000000000000004,0.01
37,5.354945373535156,0.23502027392387384,-0.16248778402805328,-0.15869021713733666,SAM_SGD_start8,0.037000000000000005,0.01
38,4.87440185546875,0.22474903464317317,-0.1584066957235336,-0.14828079640865321,SAM_SGD_start8,0.038,0.01
39,4.393858337402344,0.21447779536247247,-0.15432560741901397,-0.13787137567996977,SAM_SGD_start8,0.039,0.01
40,3.9133148193359375,0.2042065560817718,-0.1502445191144943,-0.1274619549512863,SAM_SGD_start8,0.04,0.01
41,3.6399037837982178,0.19645018279552454,-0.14707268476486204,-0.11903695464134213,SAM_SGD_start8,0.041,0.01
42,3.366492748260498,0.18869380950927728,-0.1439008504152298,-0.11061195433139798,SAM_SGD_start8,0.042,0.01
43,3.0930817127227783,0.18093743622303002,-0.1407290160655975,-0.10218695402145381,SAM_SGD_start8,0.043,0.01
44,2.8196706771850586,0.17318106293678276,-0.13755718171596526,-0.09376195371150965,SAM_SGD_start8,0.044,0.01
45,2.546259641647339,0.1654246896505355,-0.134385347366333,-0.0853369534015655,SAM_SGD_start8,0.045,0.01
46,2.3949047565460204,0.15965828299522392,-0.13175534158945082,-0.07845125272870057,SAM_SGD_start8,0.046,0.01
47,2.243549871444702,0.15389187633991233,-0.12912533581256863,-0.07156555205583566,SAM_SGD_start8,0.047,0.01
48,2.092194986343384,0.14812546968460077,-0.12649533003568647,-0.06467985138297073,SAM_SGD_start8,0.048,0.01
49,1.9408401012420655,0.1423590630292892,-0.12386532425880428,-0.05779415071010582,SAM_SGD_start8,0.049,0.01
50,1.789485216140747,0.1365926563739776,-0.1212353184819221,-0.0509084500372409,SAM_SGD_start8,0.05,0.01
51,1.7110502481460572,0.13240686357021325,-0.11883397102355951,-0.04522200375795356,SAM_SGD_start8,0.051000000000000004,0.01
