epoch,train_loss,val_loss,val_acc,test_acc,test_loss,synthetic_filled_row,synthetic_fill_policy
1,0.3481953809331445,0.2618036681811014,89.46666666666667,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
2,0.1837437060405226,0.2752189594904581,88.86666666666666,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
3,0.0970439789488035,0.2998074658711751,89.8,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
4,0.0530991899038062,0.410758553981781,88.66666666666667,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
5,0.0412910329830997,0.4087573906580607,88.8,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
6,0.0252401391658931,0.4149239824612935,89.46666666666667,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
7,0.0112247145200038,0.5120399931271871,88.73333333333333,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
8,0.0109992700634962,0.473651608467102,90.0,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
9,0.0085873460474369,0.4511798818906148,89.93333333333334,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
10,0.0069797370629385,0.5038784775733948,89.66666666666667,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
11,0.0034806470342583,0.5381263394355774,89.53333333333333,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
12,0.0036172720814014,0.5395207058588664,90.13333333333334,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
13,0.0039298511620282,0.5419398697217306,89.6,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
14,0.0026659380038926,0.5625266817410787,89.8,91.15,0.4920053338706493,1,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
15,0.0032164306871264,0.5402590634028117,90.06666666666666,91.15,0.4920053338706493,0,numeric:interpolate_ffill_bfill_median;categorical:mode_or_marker
