epoch,train_acc,test_acc,train_loss,test_loss
1,90.12,85.95,0.4651596533775329,0.5897213983535766
2,92.91,88.9,0.3837642960548401,0.502216415643692
3,94.33,90.65,0.3413597741603851,0.4603555407524108
4,95.32,91.75,0.3015047635316848,0.4207430381774902
5,95.94,92.35,0.2788008607387542,0.4011542320251465
6,96.56,92.55,0.2593256227731704,0.3806595015525817
7,97.24,93.15,0.2444932764530182,0.3689682891368866
8,97.75,93.3,0.2354210304737091,0.3569715316295623
9,97.97,93.6,0.2218290435791015,0.3504823377132415
10,98.16,93.6,0.2231819339752197,0.3503038120269775
