epoch,train_acc,test_acc,train_loss,test_loss
1,90.25,86.9,0.3865675186157226,0.4943976838588714
2,92.86,88.7,0.3217668426990509,0.4348584191799163
3,94.29,90.3,0.2741497974157333,0.3865566048622131
4,95.37,91.7,0.2391249177455902,0.3527970061302185
5,95.99,92.3,0.2153825581789016,0.3332556767463684
6,96.54,92.2,0.1973767593860626,0.3141369605064392
7,97.28,92.75,0.1815151669859886,0.3013839764595031
8,97.72,93.4,0.1666539539098739,0.2851064109802246
9,97.99,93.55,0.1565023989677429,0.2802355694770813
10,98.26,93.7,0.1541049459218978,0.2758775961399078
