epoch,train_acc,test_acc,train_loss,test_loss
1,90.1,86.25,0.4642260666370392,0.5834863104820252
2,92.85,89.1,0.3856805319309234,0.5016411614418029
3,94.27,90.45,0.3427881922721862,0.4598213007450104
4,95.37,91.6,0.3030138637304306,0.4216066269874572
5,96.03,91.9,0.2796777302742004,0.4021831760406494
6,96.62,91.9,0.2603085093975067,0.381616886138916
7,97.2,92.75,0.2456493771791458,0.3681938667297363
8,97.54,93.2,0.2346919969797134,0.3541860966682434
9,97.84,93.5,0.2219975435733795,0.3477682502269745
10,98.08,94.1,0.2220051599502563,0.3453461143970489
