epoch,train_acc,test_acc,train_loss,test_loss
1,90.25,86.35,0.389454905629158,0.503943523645401
2,92.68,88.55,0.3259282783508301,0.4417787020206451
3,94.06,89.95,0.279863046503067,0.395389506816864
4,95.16,91.15,0.2390633296847343,0.3559618182182312
5,95.92,91.65,0.215992957496643,0.3361075010299683
6,96.66,92.15,0.1940452782392502,0.3115914342403412
7,97.34,92.4,0.1798708666801452,0.3002775120735168
8,97.72,93.3,0.1660326869964599,0.2850855724811554
9,98.06,93.5,0.155684917640686,0.2795672206878662
10,98.28,93.85,0.1525710561156273,0.2752724914550781
