epoch,train_acc,test_acc,train_loss,test_loss
1,89.81,86.2,0.5445542256832123,0.6697748155593872
2,92.63,88.45,0.4584886774539947,0.5771017365455627
3,94.04,90.3,0.4163618146896362,0.5356980485916137
4,95.17,91.5,0.3726207138061523,0.4915272212028503
5,95.82,91.5,0.3477407522201538,0.469335735797882
6,96.49,91.9,0.3272594058036804,0.4459994852542877
7,97.07,92.7,0.3128536271572113,0.4339813668727875
8,97.55,93.15,0.3049259414196014,0.4236880686283111
9,97.79,93.25,0.2888895008087158,0.4137708368301391
10,98.09,93.8,0.2875834030151367,0.4095279068946838
