epoch,train_acc,test_acc,train_loss,test_loss
1,90.28,86.5,0.4631057916164398,0.5872054061889649
2,92.89,88.95,0.3807339205265045,0.4975679779052734
3,94.39,90.3,0.3384425102710723,0.4541773722171783
4,95.6,91.7,0.298817836523056,0.4151980366706848
5,96.11,92.5,0.2766685135841369,0.394942676782608
6,96.71,92.2,0.259210325717926,0.3776157763004303
7,97.33,93.4,0.2446800495386123,0.3653251473903656
8,97.58,93.7,0.2329621902704239,0.3518730583190917
9,97.98,93.75,0.2195355889320373,0.3435678322315216
10,98.14,94.0,0.2210944082021713,0.3435956764221191
